year,southEast,policy,antiInstPer,posAffPer,affect,approval_pres,approval_rep,democrat,Inc_dem,seniority,nominate_dim1,nominate_dim2,op_ideo,pid7,ideo5,white,hispanic,black,educ,faminc,unionmember,ageless18,age65plus,armedforces,foreignborn,poverty,unemp_clf,college,nilf,medinc,gini,economic,demHvote,dem_normal,uncontested,PRIMARYD,PRIMARYR,GENERALD,wongeneralD,numcandsD,numcandsR,primaryvote,primarychall
2017,1,0.6820702403,0.1330868762,0.05545286506,0.31977817,2.271398851,3.517094336,1,1,1,-0.344,-0.064,-0.26811385,3.316484974,3.199039007,0.17128159,0.001200411973,0.54123867,0.3683296303,7.143483175,0.33872774,0.23520857,0.13588296,0.0085528605,0.19569208,0.074737817,0.057322394,0.1973158,0.27958781,0.41755,0.41339999,1.1666391,0.77571356,0.79702127,0,0.4159549131,0.4575921955,0.7406861063,1,6,4,0.41595492,6
2017,1,0.8627002288,0.09839816934,0.08638443936,0.40389016,1.947046222,2.470545227,1,1,19,-0.38,0.119,-0.29054821,3.256922189,3.043752163,0.601197,0.06368507805,0.41336462,0.3365866537,7.84303458,0.17359808,0.22316346,0.13342585,0.014093392,0.12000299,0.061742809,0.044869557,0.19967291,0.31669319,0.46075001,0.38980001,2.019964,0.69640321,0.67841661,0,0.7588646059,0.5325843755,0.673782838,1,3,2,0.75886458,3
2017,1,0.6362359551,0.0941011236,0.02808988764,0.35674158,2.076880391,3.51498111,1,1,3,-0.276,0.041,-0.20899668,2.912102566,2.770776912,0.48546523,0,0.15957437,0.4177485219,6.009489384,0.13159569,0.23077303,0.14575002,0.0037590589,0.20994027,0.082900591,0.047062628,0.2196378,0.33049139,0.39014,0.46259999,1.3645155,0.58262324,0.58668661,0,0.849167279,0.2931999543,0.5595937019,1,2,8,0.84916729,2
2017,1,0.636672326,0.2258064516,0.06451612903,0.50424451,1.679331866,3.622255545,1,1,12,-0.438,-0.148,-0.28055552,2.859812552,2.940651563,0.34330076,0,0.54393274,0.3938385201,4.657245717,0.22982125,0.21094039,0.15541175,0.0027225143,0.11476904,0.14578933,0.071022511,0.20907521,0.37456405,0.34421,0.51090002,-0.50692999,0.77445734,0.78664511,0,0.9205228906,0.4159015433,0.7489150612,1,2,3,0.92052287,2
2017,1,0.7160030053,0.1367392938,0.07137490609,0.40420735,2.317289271,3.349228344,1,1,1,-0.535,-0.268,-0.3683145,3.274761468,2.791809343,0.69567472,0.1650593356,0.1406897,0.5213220249,7.326679798,0.51255512,0.22387406,0.16338493,0.006720358,0.23594566,0.061304923,0.041062783,0.25544208,0.2990374,0.50340003,0.4682,2.9273031,0.63901502,0.67275733,0,0.3356977984,0.4436303474,0.6056614442,1,9,5,0.3356978,9
2017,0,0.7979381443,0.1092783505,0.02680412371,0.24742268,2.767985402,2.913659264,1,1,5,-0.42,-0.376,0.13321623,3.975372842,3.21322229,0.92790282,2.35E-06,0.024217617,0.3939575729,5.457190617,0.29512429,0.18766344,0.19739126,0.0033922598,0.043680586,0.087930202,0.034109976,0.2405837,0.33864188,0.33807001,0.44499999,1.4874583,0.58030427,0.60252851,0,1,0.501379277,0.579896073,1,1,2,1,1
2017,0,0.696969697,0.02424242424,0.01818181818,0.07272727,2.737420736,2.342594697,0,1,2,0.36,-0.182,-0.00061322388,3.780558809,3.071306359,0.89477813,0,0.015935548,0.2222137501,4.734220808,0.22558792,0.190532,0.20343985,0.0020121406,0.027773995,0.13294157,0.049756542,0.15725386,0.40387911,0.26695001,0.44690001,-0.73866588,0.4519873,0.48328406,0,1,1,0.4516998265,0,1,1,1,1
2017,0,0.6142857143,0.04761904762,0.04285714286,0.14285715,3.169080003,3.205827867,0,0,1,0.428,0.098,0.068477117,4.05746292,3.041522159,0.9579621,0.001451708616,0.021092126,0.239144007,4.422014719,0.53455859,0.18495831,0.22828004,0.0027045154,0.019693911,0.12311739,0.056459162,0.1637949,0.44719878,0.26795,0.44929999,-0.7556513,0.42189232,0.41917425,0,0.7164148724,0.3863437945,0.4006261953,0,2,3,0.38634381,3
2017,0,0.5418502203,0.02643171806,0.08370044053,0.19383261,3.197954037,3.087845193,0,0,4,0.563,-0.039,0.095652275,3.649325874,3.110689922,0.80146849,0.01480748272,0.082664616,0.208101049,5.122895342,0.36206433,0.23710547,0.15604658,0.0005615314,0.057526231,0.10996878,0.044370003,0.17977586,0.35322124,0.29210001,0.428,0.067806572,0.34187472,0.42707193,0,1,1,0.3253224019,0,1,1,1,1
2017,0,0.5103448276,0.09655172414,0,0.13103448,2.743267253,2.965361793,0,0,4,0.654,-0.757,-0.10547993,3.606298907,2.933898982,0.75667804,2.03E-06,0.10373484,0.2218504944,5.940545293,0.36263385,0.23810947,0.14580515,0.00086022395,0.056661323,0.11476425,0.049466565,0.21023229,0.34194493,0.30943,0.4578,0.24986057,0.38681108,0.46555364,0,1,1,0.3750383363,0,1,1,1,1
2017,0,0.6883116883,0.01298701299,0.05194805195,0.064935066,3.052595934,2.916270951,0,0,2,0.432,0.276,0.10095441,4.132808633,3.245312778,0.99491447,0,0.025995279,0.180491198,5.477590296,0.68209857,0.20525523,0.18749073,0.00031758953,0.0204829,0.13331489,0.054901838,0.13675331,0.43667015,0.26570001,0.45469999,-1.079846,0.34232667,0.40179241,0,,1,,,,1,1,1
2017,0,0.7181122449,0.07015306122,0.03954081633,0.35459185,2.991497073,3.472966436,1,1,3,-0.389,-0.216,0.18516243,4.140308301,3.157691267,0.88740927,0.03944794473,0.19311199,0.1202666816,6.048504662,0.65392286,0.22018662,0.1813051,0.00068676932,0.022857996,0.17634156,0.087059088,0.12699457,0.42595294,0.26495001,0.45739999,-2.6219528,0.6352995,0.5523392,0,1,1,0.6116019556,1,1,1,1,1
2017,0,0.7653508772,0.01096491228,0.02192982456,0.039473683,2.735353802,3.217042501,0,0,16,0.323,-0.36,0.0068320553,4.291488851,3.097158084,0.8594417,0.01371417172,0.10330673,0.2860894691,5.522862277,0.36683768,0.22557212,0.16770297,0.00076839147,0.046017021,0.13115624,0.051650438,0.17535926,0.36358446,0.29194,0.45559999,-0.43558383,0.38303021,0.47513583,0,1,1,0.3640556491,0,1,1,1,1
2017,0,0.5917808219,0.02191780822,0.01369863014,0.02739726,3.071834386,2.746189297,0,0,5,0.511,0.098,-0.049086027,3.495007185,3.007534146,0.8732574,0,0.055687521,0.3404961379,6.21285374,0.43613252,0.21665795,0.17757258,0.0011964627,0.028335975,0.10304918,0.047201201,0.15913484,0.40263382,0.31312999,0.4357,0.041424021,0.42097691,0.43848166,0,1,0.7516516464,0.4002604486,0,1,2,0.75165164,2
2017,0,0.7302631579,0.03289473684,0.02631578947,0.085526317,2.176778141,2.572844819,0,1,2,0.451,0.095,-0.11687007,4.101680931,3.165401362,0.5985375,0.002420797496,0.073093161,0.3670368764,7.112415157,0.59279114,0.21560413,0.1477806,0.00079988793,0.081351198,0.10136548,0.05089473,0.24136204,0.34658566,0.34428999,0.4533,0.88783574,0.41151336,0.48161483,0,1,1,0.3918352554,0,1,1,1,1
2017,0,0.9171428571,0.1,0.01142857143,0.32285714,2.862889274,2.989799496,1,1,18,-0.379,-0.091,0.15727149,3.711407976,3.1417911,0.79130197,0,0.15203308,0.4789146311,7.382951198,0.54926312,0.19932486,0.16676743,0.00074949401,0.11392241,0.11230074,0.052577108,0.18926629,0.35220757,0.32402,0.46349999,0.11301365,0.60761476,0.56169945,0,1,1,0.5791052135,1,1,1,1,1
2017,0,0.4074074074,0,0.03703703704,0.22222222,2.653427049,2.962534358,0,1,2,0.369,0.257,-0.008146612,3.879512543,3.147236699,0.78967851,0,0.060090747,0.2799828698,6.415025282,0.5825479,0.21580903,0.16429348,0.00045133106,0.14434673,0.0569002,0.037510369,0.27733487,0.33464193,0.42737001,0.44580001,2.7199218,0.43149379,0.49080691,0,1,1,0.4017544692,0,1,1,1,1
2017,0,0.7284946237,0.05107526882,0.0376344086,0.15591398,2.529621401,3.084742165,1,1,2,-0.406,-0.146,-0.020424459,3.587463408,2.935284298,0.84723181,0.0004603370576,0.12402393,0.3008969107,5.834994778,0.63525963,0.2096862,0.14232562,0.00077460188,0.12213477,0.149619,0.051531579,0.18125753,0.37540326,0.31865999,0.47080001,-0.40539563,0.68744838,0.65259594,0,1,1,0.6433819725,1,1,1,1,1
2017,0,0.7514677104,0.1976516634,0.1017612524,0.40704501,1.716584795,3.105859345,1,1,27,-0.658,-0.512,-0.25126091,2.388487126,2.995051111,0.26652375,0.005196837225,0.56121051,0.06664185271,4.072768211,0.5296163,0.24612544,0.14067715,0.0003137234,0.077984065,0.27454305,0.11449824,0.10191605,0.431615,0.22429,0.48699999,-5.0997624,0.83059353,0.8223539,0,0.6080375373,1,0.7710369011,1,2,1,0.60803753,2
2017,0,0.6003717472,0.07434944238,0.09479553903,0.30669144,2.362261043,3.715823696,1,1,2,-0.448,-0.04,-0.30088893,2.446273526,2.536063347,0.18648651,0,0.58306372,0.2932549778,4.51258,0.61160666,0.22940333,0.15994675,0.00041774532,0.10478457,0.19923465,0.1030859,0.17331855,0.40499982,0.27636001,0.52499998,-2.8809607,0.80775744,0.80953032,0,0.8737867132,1,0.7850656325,1,3,1,0.87378669,3
2017,0,0.7102212856,0.06217070601,0.1306638567,0.31928346,2.536452874,3.244182601,1,0,6,-0.275,0.131,-0.018519655,3.788492865,3.200313969,0.93907207,0,0.042711131,0.387047252,6.493765696,0.53693163,0.2310634,0.17040612,0.00072567957,0.067455389,0.098408289,0.032833751,0.19009787,0.31140307,0.33765,0.43529999,0.96297413,0.50379473,0.45811033,0,1,0.7651787603,0.5033807019,1,1,2,1,1
2017,0,0.7118055556,0.02430555556,0.03125,0.125,2.585769327,2.771807417,0,1,1,0.506,-0.197,0.032757137,4.305660788,3.216556154,0.913966,0,0.065175019,0.3298481826,7.324496078,0.70703185,0.24939415,0.13470395,0.0012390066,0.086676061,0.056707285,0.033783063,0.27336198,0.2660377,0.42501,0.41080001,2.7802331,0,0.50973791,1,1,0.4890765482,0.4515753791,0,1,4,0.48907655,4
2017,0,0.688057041,0.01960784314,0.03743315508,0.065953657,2.910404294,3.193613607,0,1,5,0.402,-0.191,0.13211453,4.126568959,3.157704507,0.89588314,0,0.09658426,0.4016163235,7.315903852,0.6022442,0.2381798,0.15299901,0.00040358622,0.12221731,0.049169533,0.030286143,0.32110506,0.28675419,0.46601,0.45879999,3.6812584,0,0.55113673,1,,,0.4301359209,0,0,0,1,0
2017,0,0.7464480874,0.1202185792,0.1114754098,0.48306012,2.100179582,3.411569932,1,1,9,-0.417,-0.185,-0.31455541,2.852444825,2.912299909,0.82907444,0,0.12444291,0.3366586524,7.420936262,0.59914225,0.23612593,0.14238662,0.00076364237,0.14069337,0.1088225,0.040586594,0.2663475,0.30961004,0.36599001,0.4601,1.4752212,0.62682372,0.66476101,0,0.9399954884,0.8197869546,0.5776458755,1,2,3,0.93999547,2
2017,0,0.6189362946,0.1052016365,0.02454704851,0.42840445,2.12609164,3.373835051,1,1,6,-0.537,-0.58,-0.19167136,3.02382045,2.535319338,0.88220799,0.00303002847,0.19341463,0.3869806561,6.630581278,0.47322795,0.20628014,0.12233874,0.00024018594,0.15159473,0.13812886,0.045040973,0.29534683,0.2663565,0.36245,0.4808,1.2221962,0.75603193,0.79086107,0,0.9172269671,1,0.6907334435,1,3,1,0.91722697,3
2017,0,0.5630252101,0.008403361345,0.03601440576,0.075630255,3.270141176,2.984660877,0,0,2,0.45,-0.042,0.12646405,4.287234373,3.131191543,0.8110401,0,0.044855367,0.2119341631,5.968932283,0.66616762,0.25439385,0.12555254,0.00090463326,0.050149523,0.063014798,0.032628622,0.21556585,0.26909047,0.39899999,0.40040001,2.0525661,0,0.39355838,1,0.4601714405,0.687370391,0.3427132206,0,3,3,0.68737042,3
2017,0,0.7642276423,0.07317073171,0.03658536585,0.21138212,2.783333723,3.076546669,1,0,6,-0.372,-0.372,0.10863542,3.914333378,3.230140728,0.93982619,0,0.018568352,0.1891278024,5.268756977,0.44438046,0.21052481,0.1997399,0.0018879592,0.018430352,0.10697314,0.042442709,0.15896955,0.38329163,0.31022,0.4289,0.11215229,0.50282013,0.45651612,0,,,0.5017045821,1,0,0,1,0
2017,0,0.6301603548,0.1026953258,0.04196519959,0.51177073,1.927418664,3.276744781,1,1,9,-0.481,-0.078,-0.1161332,2.995357594,3.027012981,0.36017844,0.006915734133,0.51632202,0.2066463397,4.803884889,0.5558877,0.21868646,0.13644893,0.0015864252,0.064689927,0.17074402,0.070235565,0.17980997,0.34113336,0.28667,0.4876,-1.4490417,0.79074895,0.80950642,0,0.6264115153,0.6723551331,0.7546970932,1,3,2,0.6264115,3
2017,0,0.6095238095,0.08253968254,0.04761904762,0.12063492,3.376624193,3.338645855,0,0,3,0.424,0.164,0.32365036,4.57005047,3.500130097,0.95826471,0.02285489261,0.046979014,0.3866294743,9.023723772,0.40450284,0.21503438,0.1894867,0.00039990735,0.074754395,0.04919361,0.030675894,0.28777599,0.33843055,0.42846,0.4589,3.1095307,0.39152959,0.45534563,0,1,0.8257790823,0.3767009601,0,1,2,0.82577908,2
2017,0,0.7654320988,0.05349794239,0.02880658436,0.090534978,3.232842155,3.076643178,0,0,5,0.444,0.26,0.2552129,4.271096125,3.431226029,0.74970239,0.01328761521,0.044322565,0.2803080809,5.873045806,0.44277668,0.23309663,0.15817426,0.001005854,0.023430359,0.085001454,0.038020857,0.1759984,0.34731016,0.32879999,0.41440001,0.78340662,0.29167753,0.32740736,0,1,0.73464442,0.2793423342,0,1,2,0.73464441,2
2017,0,0.569979716,0.02434077079,0.04259634888,0.085192695,2.779959745,3.21394172,0,0,4,0.471,0.251,0.10936285,4.579945849,3.330229012,0.81432486,0.01295559627,0.060955428,0.2606994208,4.246621986,0.2183722,0.22361487,0.16398215,0.040410593,0.03386398,0.13976939,0.048264623,0.15481672,0.38892147,0.27032,0.4413,-0.77210224,0.29104191,0.33617291,0,0.6272846907,0.7248306998,0.2784483226,0,2,2,0.72483069,2
2017,0,0.7278020378,0.1062590975,0.02474526929,0.34788936,2.491792893,2.986031981,1,1,7,-0.453,0.017,-0.068157844,3.265141505,3.151310127,0.63384032,0.009228026926,0.23651466,0.2021255919,5.489927256,0.28109464,0.2299085,0.15101865,0.0010830718,0.061732076,0.14162815,0.045903064,0.18220289,0.33894423,0.30952001,0.45899999,-0.20397329,0.60649782,0.58879411,0,0.8820602815,0.6803399763,0.5882937059,1,2,4,0.88206029,2
2017,0,0.7372881356,0.01694915254,0.0593220339,0.084745765,2.497286708,3.036411717,0,0,9,0.443,0.194,-0.041777302,4.269279994,3.158209652,0.90238458,0.01112726426,0.055218931,0.2491691864,4.979397962,0.4046945,0.23722908,0.16287883,0.0026142343,0.029535407,0.10130306,0.036266539,0.18582919,0.36485612,0.31503001,0.43790001,0.62686658,0.29487696,0.35919029,0,0.2797715007,0.7620689655,0.2844734109,0,5,3,0.76206899,3
2017,0,0.6519337017,0.005524861878,0.04419889503,0.088397793,3.577181328,3.152197983,0,0,4,0.548,0.227,0.10969567,4.912203195,3.428183623,0.95111769,0,0.029410517,0.1539733738,4.950998151,0.26448709,0.22707058,0.17243929,0.0010576568,0.033150025,0.14330021,0.043152448,0.16155578,0.39233267,0.26399001,0.4526,-0.65169758,0.28855678,0.28522283,0,0.5214353059,0.623709757,0.2739340888,0,3,8,0.62370974,8
2017,0,0.6163069544,0.07434052758,0.009592326139,0.25179857,2.776996841,3.075079229,0,0,3,0.589,0.219,-0.054419421,4.097398095,3.437750003,0.81316447,0.02707109941,0.053373862,0.2832313939,4.022128004,0.19171321,0.22507887,0.18426691,0.0018946093,0.014970883,0.17598434,0.056758199,0.10218448,0.45121992,0.23293,0.4596,-2.1746998,0.23351823,0.25357693,0,1,0.675034551,0.2266609685,0,1,4,0.67503452,4
2017,1,0.2549019608,0,0.009803921569,0.014705882,3.389288683,3.461044181,0,0,2,0.632,0.293,0.3526465,4.802922703,3.774290085,0.70903176,0,0.28796086,0.2263295451,5.310823357,0.20758717,0.23827833,0.15519263,0.0048483005,0.023061732,0.14937539,0.058895923,0.13351068,0.41039449,0.26251,0.45879999,-1.4380602,0.28907171,0.34940094,0,,0.8929316273,0.279429338,0,0,2,0.89293164,2
2017,1,0.634375,0.05625,0.0625,0.296875,2.388189669,3.093203367,1,1,13,-0.516,0.397,-0.3737213,3.479139679,3.402769524,0.4049339,0.001324258508,0.66692299,0.2032373057,4.190048456,0.16207351,0.24841663,0.14916483,0.0013360122,0.015327674,0.24082528,0.10169308,0.1181706,0.46119556,0.21442001,0.49340001,-4.2569404,0.6971854,0.65215659,0,,1,0.6710591503,1,0,1,1,0
2017,1,0.4285714286,0.01428571429,0.01428571429,0.085714288,3.340139371,3.355481708,0,0,5,0.384,0.48,-0.018954156,4.872285178,3.62959462,0.62812084,0,0.36069322,0.1862567506,4.710518089,0.26688263,0.23300444,0.15842704,0.0047935853,0.02572611,0.17287309,0.05788568,0.15717764,0.42788652,0.26148999,0.4937,-1.4896519,0.31447589,0.38692084,0,0.6545483125,0.891045698,0.3036894247,0,2,2,0.89104569,2
2017,1,0.4090909091,0.0303030303,0.02272727273,0.064393938,3.216496231,3.136385707,0,0,4,0.533,0.458,-0.026116436,4.525037253,3.150070516,0.77666169,0.017953466,0.24621613,0.2007941809,4.989624566,0.20047264,0.23722059,0.15477957,0.022431633,0.029674659,0.18087888,0.08427,0.13579653,0.41537532,0.25307,0.4693,-2.6041842,0.29944596,0.30400872,0,,1,0.2780159194,0,0,1,1,1
2017,0,0.25,0,0,0,3.254728753,3.179059448,0,0,1,0.431,0.085,0.051141985,4.489933513,3.439203899,0.88698268,0.008685515311,0.010734318,0.2599417042,5.265291401,0.36531225,0.21737611,0.18151733,0.0056438032,0.021936918,0.121641,0.04029844,0.21461506,0.36635822,0.29300001,0.4594,0.35608733,0.4191505,0.41146418,0,1,0.9999861747,0.4054872586,0,1,1,0.99998617,1
2017,1,0.6494845361,0.05743740795,0.01620029455,0.20913108,1.975951173,3.158856182,1,1,8,-0.404,0.184,-0.11073197,2.543220238,2.630098429,0.68500793,0,0.45800206,0.3711320307,4.421394285,0.12693968,0.21108089,0.16112962,0.0016048775,0.075037479,0.18622643,0.069791578,0.16584076,0.40334445,0.25812,0.48710001,-1.9468234,0.70321834,0.55789196,0,,,0.6862323531,1,0,0,1,0
2017,1,0.7317073171,0.0487804878,0,0.17073171,2.59133422,3.197627516,0,1,3,0.604,0.165,0.065427065,4.242442931,3.353430583,0.72838271,0.02292207025,0.20933768,0.1575554106,5.761703288,0.21390763,0.25913036,0.13500741,0.011971056,0.071425937,0.092792682,0.05027099,0.24126773,0.34322762,0.34862,0.4499,1.0381317,0.4329142,0.61948228,0,0.4612262208,0.533958431,0.4329141991,0,5,3,0.53395844,3
2017,1,0.5365853659,0.04390243902,0.0243902439,0.13658537,3.442334615,3.31228916,0,0,12,0.244,-0.362,0.37645236,4.987340806,3.522620787,0.83189851,0.005246082219,0.2227536,0.2769591618,6.140520088,0.059751756,0.21852905,0.16840288,0.12158698,0.04104789,0.13272953,0.072436422,0.15757649,0.38141465,0.27254,0.44839999,-1.3585092,0.32798788,0.38846335,0,0.5467942746,0.6486963662,0.3279878653,0,2,3,0.64869636,3
2017,1,0.7336956522,0.07608695652,0.05163043478,0.41032609,2.138056686,3.227675483,1,1,15,-0.343,-0.03,-0.20511636,3.120190268,2.766579116,0.65064955,0,0.24125932,0.5925804958,6.408713916,0.17519133,0.21768227,0.11035821,0.0009875074,0.15858161,0.10130007,0.039253965,0.31384256,0.2993224,0.38174999,0.46180001,2.1270232,0.68217832,0.66153038,0,,0.7133454972,0.6821783411,1,0,2,1,0
2017,1,0.4523809524,0,0.07142857143,0.095238097,2.649054728,2.658711373,0,0,7,0.627,0.149,0.12069696,4.209563428,3.398390514,0.85363436,0.02822143315,0.15866707,0.2549931435,5.457183141,0.21005474,0.21082163,0.17834564,0.002051543,0.062993102,0.15598783,0.054145183,0.17035721,0.41357562,0.26743001,0.48949999,-1.0235268,0.41598314,0.33021671,0,0.4771078148,0.6794140934,0.4159831454,0,3,2,0.67941409,2
2017,1,0.562745098,0.07450980392,0.06666666667,0.22156863,2.216715118,2.602949052,0,1,2,0.641,0.017,-0.13518465,3.191060815,3.210793871,0.56877142,0,0.21639,0.2340294746,4.874939604,0.14168081,0.22548759,0.17359588,0.0018133285,0.070314556,0.13976149,0.052118368,0.16272092,0.3912262,0.28127,0.46830001,-0.73746735,0.40770894,0.6077562,0,,0.779210575,0.4077089563,0,0,2,0.77921057,2
2017,1,0.7,0,0.02,0.02,2.754964714,3.059303915,0,0,2,0.566,0.173,0.16943413,3.944523545,3.318291009,0.71829617,0.0180743355,0.2021295,0.1950226329,5.076389741,0.22498193,0.20819652,0.19264317,0.011477352,0.061850242,0.15811339,0.059813138,0.17417206,0.42326438,0.26541999,0.47600001,-1.1967611,0.39086181,0.41082919,0,,,0.39086182,0,0,0,1,0
2017,1,0.58105939,0.05778491172,0.04012841091,0.14125201,3.180071458,3.309954973,0,0,3,0.541,0.136,-0.013261425,3.915963777,3.806471473,0.68682349,0.0488430241,0.25466153,0.2928361914,5.743860409,0.27940595,0.24179429,0.14572279,0.083313659,0.065664686,0.12984882,0.065227747,0.1760968,0.36346328,0.28549999,0.449,-0.85910827,0.41227072,0.46602625,0,,0.6457782861,0.4122707363,0,0,2,0.6457783,2
2017,1,0.5944584383,0.07304785894,0.01763224181,0.19395466,2.673998784,2.533662122,0,0,3,0.561,0.333,-0.01623641,3.584754837,3.056088982,0.46992606,0.01736505181,0.20232463,0.2058203302,5.231972563,0.38352871,0.24886958,0.14963894,0.0054894811,0.075753398,0.13148971,0.053404629,0.22548497,0.39151868,0.31066,0.51950002,0.076914817,0.41817722,0.45063174,0,,0.3495076299,0.4181772248,0,0,3,0.34950763,3
2017,1,0.6605504587,0.01834862385,0.02293577982,0.041284405,3.19420288,2.864802928,0,0,7,0.536,0.106,0.18763466,4.082884589,3.591826757,0.67155957,0.02075910357,0.13429195,0.1891349269,4.847513384,0.17541975,0.21185371,0.18127118,0.0012615306,0.049291365,0.13431562,0.059956823,0.16237618,0.39719161,0.27191001,0.46129999,-0.97415262,0.36860961,0.32116812,0,,0.7841757079,0.3686096116,0,0,4,0.78417569,4
2017,1,0.5163934426,0.05464480874,0.06557377049,0.25956285,2.284438649,2.641466171,0,0,3,0.605,-0.201,-0.1555576,3.510501231,2.990525484,0.99772233,0.01815009591,0.040437523,0.2206200209,4.182852219,0.29513243,0.19089863,0.22395173,0.0013074601,0.046847112,0.13573579,0.047070552,0.16273154,0.44099122,0.26361999,0.45460001,-0.66984546,0.35911024,0.43011639,0,0.5065572914,,0.3591102284,0,2,0,1,0
2017,1,0.7238204833,0.09896432681,0.05753739931,0.29459149,2.304779538,3.47156311,1,1,3,-0.465,0.026,-0.0038154225,3.195654425,3.102040409,0.51495892,0.02085068828,0.39217827,0.3567369693,5.868345102,0.17674221,0.23906268,0.095369302,0.00092851458,0.16266951,0.12167317,0.051513195,0.27319241,0.27830812,0.33475,0.4666,0.83458847,0.67024046,0.69241357,0,0.4250651309,0.41796221,0.670240481,1,7,3,0.42506513,7
2017,1,0.5732899023,0.01954397394,0.01628664495,0.078175895,2.149474986,3.039579874,0,0,1,0.653,-0.08,-0.214651,3.767040607,3.25175149,0.74869007,0.004224236729,0.23677135,0.2490342256,5.390340958,0.17055124,0.21915202,0.16304442,0.0010242012,0.081185803,0.13868405,0.058663756,0.19362015,0.3750203,0.28555,0.4677,-0.61951256,0.43896627,0.32717538,0,0.2567611778,0.1999621523,0.4389662777,0,5,17,0.19996215,17
2017,0,0.5951742627,0.01876675603,0.0563002681,0.13404825,2.881970626,2.859328029,0,0,3,0.394,0.381,0.16362712,4.269621723,3.228751062,0.98609799,0.0053317693,0.035364609,0.2805375092,7.456082303,0.4276596,0.23224534,0.14917466,0.015615371,0.040694211,0.097366653,0.027568838,0.21802661,0.2974906,0.36327001,0.45370001,1.5566274,0.255687,0.34260795,0,,0.9905526543,,,,1,0.99055266,1
2017,0,0.5544147844,0.03285420945,0.0205338809,0.069815196,3.020562277,3.541181859,0,0,7,0.304,-0.061,0.17006139,4.667045404,3.274014874,0.86231619,0.05787214984,0.043006051,0.2537212443,5.364495906,0.19708706,0.24090305,0.14990556,0.010267993,0.069578186,0.10215294,0.033587717,0.20713206,0.29795605,0.32262999,0.4289,0.93423402,0.30547363,0.40818369,0,1,1,0.3054736164,0,1,1,1,1
2017,0,0.5949908369,0.02687843616,0.05681124007,0.16921197,2.713729949,3.324026795,0,0,1,0.357,-0.046,0.16496523,4.501325808,3.190912773,0.94727999,0.04359280766,0.11340444,0.1740961041,5.269069014,0.34263796,0.26216725,0.12352991,0.0051445318,0.087929167,0.097761415,0.036471695,0.26256496,0.28289446,0.37125,0.45680001,1.7323862,0.49378473,0.49515975,0,1,0.659687787,0.4772743039,0,1,2,0.65968776,2
2017,0,0.6666666667,0.01219512195,0.0243902439,0.044715445,3.657832573,3.385170964,0,0,6,0.516,0.213,0.58066589,4.439707621,3.269457888,0.95030749,0.003503419549,0.020361833,0.1716131561,4.411516347,0.14150326,0.23868732,0.19097513,0.00068089826,0.056972552,0.10401449,0.02967711,0.15607928,0.33068755,0.30430001,0.43309999,0.45393178,0,0.24099769,1,,1,,,,1,1,1
2017,0,0.5227272727,0.1136363636,0.01420454545,0.61505681,2.721979714,2.994555242,1,1,4,-0.315,-0.131,-0.016077133,3.617299995,3.22578987,0.90547603,4.80E-06,0.024592996,0.4832223582,5.642748926,0.23502718,0.19306833,0.16926485,0.0038852207,0.061034795,0.072723344,0.036934003,0.23611054,0.30952856,0.37342,0.4364,1.8026067,0.50768036,0.51004869,0,0.9882299131,0.4647069178,0.4428608901,1,1,4,0.98822993,1
2017,0,0.7753779698,0.05831533477,0.05183585313,0.20302376,2.589850402,3.095415356,1,1,3,-0.258,-0.103,-0.088504091,3.865087198,2.909520873,0.90156114,0,0.020997917,0.5207358692,6.377352498,0.31954968,0.19259518,0.18065006,0.0011746291,0.06165088,0.067725994,0.035484012,0.21785618,0.33720446,0.36307001,0.4404,1.6717534,0.5233286,0.53534979,0,0.9932578793,0.3969042393,0.4974301084,1,1,7,0.99325788,1
2017,0,0.692124105,0.02386634845,0.05727923628,0.22195704,2.428628699,3.528321103,1,1,3,-0.426,0.332,-0.15088883,3.234561221,3.124427576,0.51845473,0.06633546779,0.19242722,0.2584045562,7.360373141,0.46812481,0.2232583,0.15530755,0.00088167004,0.096863419,0.10265587,0.063608721,0.20571102,0.3361904,0.35835999,0.454,0.29439744,0.61982149,0.63803351,0,0.7029192831,,0.5998271533,1,2,0,0.7029193,2
2017,0,0.6417525773,0.0206185567,0.03608247423,0.15979381,2.756440216,2.886335113,0,0,12,0.211,-0.224,0.051736724,3.882253004,2.850204162,0.8047111,0.04102464477,0.14223608,0.2561576326,5.524695708,0.4168705,0.21341428,0.18480928,0.0041385982,0.10157782,0.11113287,0.071791403,0.17574567,0.38426083,0.31332001,0.46619999,-0.63143849,0.38595843,0.50081664,0,0.8106604922,1,0.3721956379,0,2,1,1,1
2017,0,0.65625,0.015625,0.05208333333,0.088541664,2.798314082,3.051154644,0,1,2,0.206,0.274,-0.14959152,3.653065496,3.062685497,0.77454931,0.02290602319,0.12948813,0.336296857,7.235583316,0.48894811,0.20598264,0.19398536,0.013387058,0.085608423,0.06217942,0.055040721,0.2235909,0.36078435,0.39951,0.4391,1.4774156,0.39589348,0.49670902,0,0.6279982473,1,0.3887276718,0,2,1,1,1
